ensembl,FC,padj,gene
ENSG00000198074.10,2.839738041,6.41E-13,AKR1B10
ENSG00000066056.14,2.84110221,0.094247447,TIE1
ENSG00000102385.12,2.84110221,0.094247447,DRP2
ENSG00000284620.2,2.844155048,0.258052742,AF228730.5
ENSG00000270194.1,2.844155048,0.258052742,AC097359.2
ENSG00000151650.8,2.845211471,0.257699509,VENTX
ENSG00000134539.17,2.845211471,0.257699509,KLRD1
ENSG00000257058.1,2.845211471,0.257699509,AP001363.2
ENSG00000250709.1,2.845211471,0.257699509,CCDC169-SOHLH2
ENSG00000073464.12,2.845211471,0.257699509,CLCN4
ENSG00000256967.1,2.845211471,0.257699509,AC018653.3
ENSG00000117266.15,2.845791311,1.48E-32,CDK18
ENSG00000165113.13,2.847557339,4.18E-09,GKAP1
ENSG00000153714.6,2.852359479,5.19E-07,LURAP1L
ENSG00000140450.9,2.852794931,0.000897746,ARRDC4
ENSG00000080166.16,2.854192288,0.256962904,DCT
ENSG00000124103.9,2.854192288,0.256962904,FAM209A
ENSG00000254094.1,2.854192288,0.256962904,AC078852.2
ENSG00000270332.2,2.854192288,0.256962904,SMC2-AS1
ENSG00000280057.1,2.854192288,0.256962904,AL022069.2
ENSG00000246263.3,2.85621085,0.000109906,UBR5-AS1
ENSG00000271806.1,2.856228648,0.459347104,AL590822.2
ENSG00000287190.1,2.856228648,0.459347104,AC239799.2
ENSG00000286885.1,2.856228648,0.459347104,AL138824.1
ENSG00000127533.4,2.856228648,0.459347104,F2RL3
ENSG00000169291.10,2.856228648,0.459347104,SHE
ENSG00000170075.9,2.856228648,0.459347104,GPR37L1
ENSG00000182585.10,2.856228648,0.459347104,EPGN
ENSG00000183831.7,2.856228648,0.459347104,ANKRD45
ENSG00000197837.3,2.856228648,0.459347104,HIST4H4
ENSG00000197937.12,2.856228648,0.459347104,ZNF347
ENSG00000228335.1,2.856228648,0.459347104,AC073063.1
ENSG00000246250.3,2.856228648,0.459347104,AC087521.2
ENSG00000253219.1,2.856228648,0.459347104,KRT18P41
ENSG00000257298.1,2.856228648,0.459347104,AC008147.2
ENSG00000279481.1,2.856228648,0.459347104,AC104791.2
ENSG00000280064.1,2.856228648,0.459347104,AC130304.1
ENSG00000283236.1,2.856228648,0.459347104,AC074141.1
ENSG00000284661.1,2.856228648,0.459347104,AC105233.6
ENSG00000285665.1,2.856228648,0.459347104,AL031274.1
ENSG00000285907.1,2.856228648,0.459347104,AL161910.1
ENSG00000112394.17,2.857422139,6.01E-11,SLC16A10
ENSG00000167100.14,2.858078024,1.61E-17,SAMD14
ENSG00000113430.10,2.863329906,0.259318154,IRX4
ENSG00000233639.6,2.863329906,0.259318154,PANTR1
ENSG00000273345.5,2.863329906,0.259318154,AC104109.4
ENSG00000030419.16,2.864788633,0.000103559,IKZF2
ENSG00000179841.8,2.867314954,1.59E-09,AKAP5
ENSG00000180044.5,2.868439745,3.82E-11,C3orf80
ENSG00000174721.10,2.871141697,1.33E-10,FGFBP3
ENSG00000244270.1,2.871573949,0.001557779,RPL32P29
ENSG00000186648.15,2.872720548,8.74E-06,CARMIL3
ENSG00000250506.7,2.872851354,0.267111702,CDK3
ENSG00000165548.11,2.874150523,1.11E-08,TMEM63C
ENSG00000274070.2,2.874401006,2.52E-48,CASTOR2
ENSG00000167772.12,2.874621583,6.56E-59,ANGPTL4
ENSG00000198597.9,2.87538582,5.99E-07,ZNF536
ENSG00000128645.15,2.875806106,4.22E-07,HOXD1
ENSG00000169213.7,2.877408145,0.038106743,RAB3B
ENSG00000138439.12,2.877894548,2.54E-25,FAM117B
ENSG00000145569.6,2.87818308,1.03E-59,OTULINL
ENSG00000183098.11,2.878266457,3.42E-09,GPC6
ENSG00000170345.10,2.878281735,1.11E-71,FOS
ENSG00000168348.4,2.879849565,0.004680149,INSM2
ENSG00000244791.3,2.880997075,0.452220011,AC087667.1
ENSG00000286450.1,2.880997075,0.452220011,AC021573.1
ENSG00000186329.9,2.880997075,0.452220011,TMEM212
ENSG00000231466.2,2.880997075,0.452220011,AL022324.2
ENSG00000265217.2,2.880997075,0.452220011,AC090358.1
ENSG00000278993.1,2.880997075,0.452220011,AC002350.2
ENSG00000213763.4,2.880997075,0.452220011,ACTBP2
ENSG00000283384.1,2.880997075,0.452220011,AL138694.1
ENSG00000279759.1,2.880997075,0.452220011,AC118344.2
ENSG00000173262.11,2.880997075,0.452220011,SLC2A14
ENSG00000261377.5,2.880997075,0.452220011,PDCD6IPP2
ENSG00000254991.1,2.880997075,0.452220011,AC124276.1
ENSG00000260751.2,2.880997075,0.452220011,AC008870.2
ENSG00000104818.14,2.880997075,0.452220011,CGB2
ENSG00000149575.6,2.880997075,0.452220011,SCN2B
ENSG00000159247.13,2.880997075,0.452220011,TUBBP5
ENSG00000166573.5,2.880997075,0.452220011,GALR1
ENSG00000169208.2,2.880997075,0.452220011,OR10G3
ENSG00000203364.2,2.880997075,0.452220011,AL390760.1
ENSG00000204965.9,2.880997075,0.452220011,PCDHA5
ENSG00000218226.1,2.880997075,0.452220011,TATDN2P2
ENSG00000227939.1,2.880997075,0.452220011,RPL3P2
ENSG00000231940.1,2.880997075,0.452220011,RPS7P3
ENSG00000241383.2,2.880997075,0.452220011,LINC01997
ENSG00000241933.1,2.880997075,0.452220011,DENND6A-DT
ENSG00000253326.2,2.880997075,0.452220011,AL606534.4
ENSG00000254012.1,2.880997075,0.452220011,RPL10P8
ENSG00000266820.1,2.880997075,0.452220011,KPNA2P3
ENSG00000270367.1,2.880997075,0.452220011,AC092053.1
ENSG00000280267.4,2.880997075,0.452220011,PRAMEF26
ENSG00000280397.1,2.880997075,0.452220011,AC011592.1
ENSG00000287054.1,2.880997075,0.452220011,AC113410.5
ENSG00000139725.8,2.885438415,6.24E-34,RHOF
ENSG00000134317.18,2.887893333,2.84E-12,GRHL1
ENSG00000203722.8,2.890437081,3.81E-06,RAET1G
ENSG00000112812.16,2.890896385,7.56E-05,PRSS16
ENSG00000165795.23,2.895766911,2.36E-10,NDRG2
ENSG00000150907.9,2.898240877,2.19E-40,FOXO1
ENSG00000274270.1,2.898307449,0.030028846,AL137060.3
ENSG00000111110.12,2.899859669,1.02E-15,PPM1H
ENSG00000164418.20,2.900219744,0.001389832,GRIK2
ENSG00000213648.10,2.903155381,0.046833531,SULT1A4
ENSG00000268223.5,2.904564791,0.003729623,ARL14EPL
ENSG00000136167.14,2.90704754,3.90E-29,LCP1
ENSG00000225793.3,2.907432587,0.029886165,AL080250.1
ENSG00000104213.12,2.907476691,7.26E-48,PDGFRL
ENSG00000014257.16,2.907805307,0.089935129,ACPP
ENSG00000137474.22,2.90916139,0.090112298,MYO7A
ENSG00000168140.5,2.909526108,2.61E-44,VASN
ENSG00000162009.8,2.910338132,0.030252711,SSTR5
ENSG00000128591.15,2.910769665,5.55E-21,FLNC
ENSG00000139269.3,2.910798257,0.011978281,INHBE
ENSG00000155367.15,2.911574181,1.73E-05,PPM1J
ENSG00000179630.11,2.912889828,1.56E-24,LACC1
ENSG00000146904.9,2.913612536,0.085926908,EPHA1
ENSG00000266964.5,2.917961359,0.082797654,FXYD1
ENSG00000182134.16,2.91803692,4.15E-56,TDRKH
ENSG00000198626.17,2.919681646,0.010180781,RYR2
ENSG00000170579.17,2.920927811,0.085512285,DLGAP1
ENSG00000211448.12,2.922237483,0.080671432,DIO2
ENSG00000133985.3,2.924973354,1.48E-20,TTC9
ENSG00000178947.9,2.9264678,0.079310017,SMIM10L2A
ENSG00000165185.14,2.92672933,5.40E-22,KIAA1958
ENSG00000135643.5,2.927567651,3.49E-09,KCNMB4
ENSG00000175147.13,2.929020362,0.010012937,TMEM51-AS1
ENSG00000008056.14,2.930009192,3.25E-67,SYN1
ENSG00000072954.7,2.933726467,5.61E-08,TMEM38A
ENSG00000169994.18,2.936284535,0.001227452,MYO7B
ENSG00000169093.16,2.93633535,2.96E-110,ASMTL
ENSG00000177453.7,2.938222363,1.48E-06,NIM1K
ENSG00000141314.13,2.939608831,4.42E-14,RHBDL3
ENSG00000137285.10,2.942438133,3.40E-196,TUBB2B
ENSG00000223511.7,2.943436698,0.081690497,AL683807.1
ENSG00000102755.12,2.944522792,1.03E-19,FLT1
ENSG00000171219.9,2.944768394,0.002987812,CDC42BPG
ENSG00000145428.14,2.945174258,0.026714035,RNF175
ENSG00000130176.8,2.945640706,0.003480829,CNN1
ENSG00000139044.12,2.953515427,5.22E-52,B4GALNT3
ENSG00000119283.15,2.954142969,0.02575663,TRIM67
ENSG00000233058.2,2.954454663,0.003477062,LINC00884
ENSG00000186019.11,2.955810854,0.001231699,AC021092.1
ENSG00000287160.1,2.958958924,3.84E-08,Z82195.3
ENSG00000186862.20,2.959279459,3.83E-09,PDZD7
ENSG00000107968.10,2.963455168,0.001002504,MAP3K8
ENSG00000130829.18,2.963528741,0.10568651,DUSP9
ENSG00000154548.9,2.963534085,0.028664802,SRSF12
ENSG00000204257.15,2.965592234,0.003606477,HLA-DMA
ENSG00000147655.12,2.967299379,1.64E-15,RSPO2
ENSG00000135046.14,2.967408084,9.29E-60,ANXA1
ENSG00000136842.14,2.969679537,6.00E-13,TMOD1
ENSG00000124374.9,2.975398947,1.79E-21,PAIP2B
ENSG00000175445.17,2.97698363,2.61E-23,LPL
ENSG00000177359.20,2.978774095,0.002485868,AC024940.2
ENSG00000198624.13,2.979051565,1.17E-47,CCDC69
ENSG00000141574.8,2.98011803,3.47E-22,SECTM1
ENSG00000145945.7,2.980178245,9.64E-07,FAM50B
ENSG00000147257.14,2.980388918,0.002467085,GPC3
ENSG00000185532.19,2.984048537,3.44E-08,PRKG1
ENSG00000237595.5,2.984902495,0.228902826,LINC01275
ENSG00000133863.8,2.985166722,5.45E-54,TEX15
ENSG00000270276.2,2.985169334,0.239790237,HIST2H4B
ENSG00000167767.14,2.985227222,7.64E-10,KRT80
ENSG00000101938.15,2.985235078,3.02E-09,CHRDL1
ENSG00000241697.5,2.98768348,0.010190767,TMEFF1
ENSG00000101349.16,2.990706792,2.81E-05,PAK5
ENSG00000176381.6,2.993402386,0.221158682,PRR18
ENSG00000249035.7,2.993402386,0.221158682,CLMAT3
ENSG00000176771.17,2.993402386,0.221158682,NCKAP5
ENSG00000244040.7,2.993402386,0.221158682,IL12A-AS1
ENSG00000114378.17,2.994724231,0.227839947,HYAL1
ENSG00000239620.2,2.996874298,0.008349926,PRR20G
ENSG00000236204.6,2.99752385,0.072516482,LINC01376
ENSG00000099860.9,3.000148545,9.23E-140,GADD45B
ENSG00000188001.10,3.001590587,0.216673696,TPRG1
ENSG00000127325.19,3.001590587,0.216673696,BEST3
ENSG00000204248.10,3.001590587,0.216673696,COL11A2
ENSG00000231533.2,3.001590587,0.216673696,AL391840.1
ENSG00000184058.14,3.002890364,0.220264769,TBX1
ENSG00000182489.9,3.005537878,0.024392823,XKRX
ENSG00000122694.16,3.005714917,4.51E-50,GLIPR2
ENSG00000135049.15,3.005722416,3.40E-42,AGTPBP1
ENSG00000159860.7,3.006029192,0.098368188,TCAF2P1
ENSG00000113532.13,3.00891184,4.98E-20,ST8SIA4
ENSG00000237732.9,3.009603058,0.214908711,CT75
ENSG00000197665.7,3.009603058,0.214908711,AC007952.1
ENSG00000287824.1,3.009603058,0.214908711,AL627443.3
ENSG00000089558.9,3.010919794,0.215779261,KCNH4
ENSG00000248367.1,3.010919794,0.215779261,AC008610.1
ENSG00000273064.1,3.010919794,0.215779261,AC017083.1
ENSG00000215580.11,3.01104411,0.066276619,BCORP1
ENSG00000285458.1,3.015025679,0.066072092,AC093827.5
ENSG00000130518.17,3.016455708,0.071426066,IQCN
ENSG00000074181.9,3.016705491,7.55E-109,NOTCH3
ENSG00000286710.1,3.017539151,0.215506146,AC188617.1
ENSG00000138083.5,3.017539151,0.215506146,SIX3
ENSG00000277453.1,3.017539151,0.215506146,AC010271.2
ENSG00000196730.13,3.018915205,0.214110287,DAPK1
ENSG00000255568.3,3.018915205,0.214110287,BRWD1-AS2
ENSG00000124159.15,3.018915205,0.214110287,MATN4
ENSG00000150045.12,3.018915205,0.214110287,KLRF1
ENSG00000204963.6,3.024532423,0.070388709,PCDHA7
ENSG00000135346.8,3.026975079,0.214648065,CGA
ENSG00000287407.1,3.026975079,0.214648065,AL596442.3
ENSG00000240429.1,3.026975079,0.214648065,LRRFIP1P1
ENSG00000234493.4,3.026975079,0.214648065,RHOXF1P1
ENSG00000261618.2,3.03521805,0.218149619,LINC02605
ENSG00000285815.1,3.03521805,0.218149619,WRB-SH3BGR
ENSG00000128045.7,3.038863457,3.68E-07,RASL11B
ENSG00000070404.10,3.038921703,3.08E-132,FSTL3
ENSG00000136040.9,3.041403609,3.07E-08,PLXNC1
ENSG00000134215.16,3.049484479,3.72E-13,VAV3
ENSG00000115266.11,3.053885015,6.31E-58,APC2
ENSG00000153132.13,3.054279264,4.91E-26,CLGN
ENSG00000188613.7,3.055825766,6.96E-20,NANOS1
ENSG00000276075.1,3.057308439,0.072367939,AC027682.6
ENSG00000111879.20,3.058275898,2.53E-08,FAM184A
ENSG00000254402.7,3.06056487,1.78E-09,LRRC24
ENSG00000176485.11,3.060604874,1.74E-11,PLAAT3
ENSG00000153291.16,3.060610004,0.017657245,SLC25A27
ENSG00000088836.14,3.064958875,2.84E-08,SLC4A11
ENSG00000173898.13,3.070889613,4.50E-05,SPTBN2
ENSG00000107719.9,3.071769949,3.14E-09,PALD1
ENSG00000138606.19,3.074142155,1.07E-26,SHF
ENSG00000114646.10,3.078383753,7.31E-08,CSPG5
ENSG00000204516.10,3.080938933,1.37E-66,MICB
ENSG00000145882.11,3.083974628,2.43E-100,PCYOX1L
ENSG00000287837.1,3.087164523,0.055541688,AL590064.1
ENSG00000251246.1,3.088696472,0.062208348,AL691442.1
ENSG00000144868.13,3.08919629,5.83E-65,TMEM108
ENSG00000258940.2,3.093104882,0.062345711,AL132639.2
ENSG00000285471.1,3.10007778,0.059201649,AC007846.2
ENSG00000173762.8,3.10007778,0.059201649,CD7
ENSG00000154856.13,3.107574647,4.96E-07,APCDD1
ENSG00000175155.10,3.107589999,8.69E-10,YPEL2
ENSG00000283341.2,3.124566315,0.001327523,AC068205.2
ENSG00000100767.16,3.125757247,0.015237563,PAPLN
ENSG00000155849.15,3.130732854,1.67E-13,ELMO1
ENSG00000198729.5,3.132538408,2.44E-17,PPP1R14C
ENSG00000149927.18,3.137647784,1.46E-06,DOC2A
ENSG00000198947.15,3.140164957,5.04E-16,DMD
ENSG00000165757.9,3.141778633,6.00E-53,JCAD
ENSG00000120129.6,3.142576977,2.37E-185,DUSP1
ENSG00000274370.1,3.143225319,0.185330146,AC130371.2
ENSG00000230715.3,3.143225319,0.185330146,AC018638.2
ENSG00000158457.6,3.143393805,2.24E-114,TSPAN33
ENSG00000188000.5,3.144785121,0.191806639,OR7D2
ENSG00000286472.1,3.144785121,0.191806639,AL035252.5
ENSG00000228933.8,3.144785121,0.191806639,AC107419.1
ENSG00000162975.5,3.147332792,0.055013845,KCNF1
ENSG00000112414.15,3.14957406,2.81E-22,ADGRG6
ENSG00000231892.1,3.150706702,0.180781595,AC073316.2
ENSG00000175489.10,3.150706702,0.180781595,LRRC25
ENSG00000139287.13,3.150706702,0.180781595,TPH2
ENSG00000257894.2,3.150706702,0.180781595,AC027288.3
ENSG00000285382.1,3.150706702,0.180781595,FO393400.1
ENSG00000285294.1,3.152214862,0.184579727,LINC00842
ENSG00000179163.11,3.154083875,8.55E-52,FUCA1
ENSG00000278828.1,3.157506497,0.05494684,HIST1H3H
ENSG00000047597.7,3.15789614,9.80E-11,XK
ENSG00000113494.17,3.157934514,8.56E-15,PRLR
ENSG00000163734.4,3.15800115,0.178356512,CXCL3
ENSG00000159958.6,3.15800115,0.178356512,TNFRSF13C
ENSG00000196668.4,3.15800115,0.178356512,LINC00173
ENSG00000147576.17,3.15800115,0.178356512,ADHFE1
ENSG00000187833.7,3.159464394,0.046825572,C2orf78
ENSG00000277473.1,3.159498716,0.180055459,Metazoa_SRP
ENSG00000203546.7,3.160098149,1.00E-06,AL139353.1
ENSG00000251432.7,3.163061492,0.046302313,LINC02615
ENSG00000177108.5,3.165194416,0.177840724,ZDHHC22
ENSG00000227373.6,3.165194416,0.177840724,RABGAP1L-DT
ENSG00000237451.3,3.165194416,0.177840724,CDK2AP2P2
ENSG00000135605.13,3.165283938,9.22E-08,TEC
ENSG00000257335.8,3.166721152,0.177707714,MGAM
ENSG00000171766.16,3.166721152,0.177707714,GATM
ENSG00000231690.3,3.166721152,0.177707714,LINC00574
ENSG00000278390.5,3.166721152,0.177707714,AL354696.2
ENSG00000273802.2,3.17064948,0.01242016,HIST1H2BG
ENSG00000007314.12,3.17064948,0.01242016,SCN4A
ENSG00000102003.10,3.171015976,2.61E-20,SYP
ENSG00000187621.14,3.17235818,0.179353592,TCL6
ENSG00000141622.14,3.177156065,3.11E-12,RNF165
ENSG00000105784.15,3.181582681,9.87E-18,RUNDC3B
ENSG00000106948.16,3.183038829,1.66E-26,AKNA
ENSG00000240891.8,3.184116579,3.61E-36,PLCXD2
ENSG00000158373.8,3.185393606,7.60E-23,HIST1H2BD
ENSG00000137878.17,3.185454807,0.005384178,GCOM1
ENSG00000154511.12,3.187272953,3.36E-27,DIPK1A
ENSG00000079215.14,3.190407901,1.55E-13,SLC1A3
ENSG00000056998.20,3.191655442,3.29E-09,GYG2
ENSG00000283782.2,3.192584581,0.125499749,AC116366.3
ENSG00000284624.1,3.198137634,0.012331201,AC092902.4
ENSG00000118777.12,3.198667157,4.43E-21,ABCG2
ENSG00000115423.18,3.202656117,0.000231244,DNAH6
ENSG00000266094.8,3.204342618,5.06E-25,RASSF5
ENSG00000087303.18,3.208372456,1.27E-46,NID2
ENSG00000106003.13,3.208913591,7.51E-89,LFNG
ENSG00000137261.14,3.211039383,3.03E-08,KIAA0319
ENSG00000286086.1,3.212336412,0.045698517,AC099661.1
ENSG00000172733.11,3.213701011,0.106869996,PURG
ENSG00000104967.7,3.21378927,3.79E-41,NOVA2
ENSG00000274290.2,3.215516982,0.012041324,HIST1H2BE
ENSG00000169548.3,3.215575153,3.54E-37,ZNF280A
ENSG00000168646.13,3.218233166,5.49E-37,AXIN2
ENSG00000090661.12,3.21985708,2.50E-06,CERS4
ENSG00000235092.6,3.22013796,5.09E-05,ID2-AS1
ENSG00000205795.4,3.221302698,3.85E-06,CYS1
ENSG00000187775.16,3.224229982,0.002556018,DNAH17
ENSG00000263004.2,3.226297956,0.000170159,AC007114.1
ENSG00000141854.9,3.232288006,2.38E-06,MISP3
ENSG00000092929.11,3.233479588,0.042624451,UNC13D
ENSG00000133083.14,3.233806297,6.19E-21,DCLK1
ENSG00000087494.16,3.239943637,4.83E-09,PTHLH
ENSG00000163064.6,3.240163458,4.74E-09,EN1
ENSG00000155966.14,3.242254522,1.52E-15,AFF2
ENSG00000224184.6,3.247226924,0.041547525,MIR3681HG
ENSG00000172020.12,3.249047796,6.40E-06,GAP43
ENSG00000061918.13,3.249747037,5.89E-30,GUCY1B1
ENSG00000188763.5,3.25019565,3.69E-40,FZD9
ENSG00000146674.15,3.252548617,0,IGFBP3
ENSG00000159239.13,3.254474247,0.042974325,AC005041.1
ENSG00000286833.1,3.263246397,0.001977693,AC097532.3
ENSG00000205946.1,3.264930729,0.336912112,USP17L6P
ENSG00000215304.3,3.264930729,0.336912112,AC135983.1
ENSG00000286661.1,3.264930729,0.336912112,AC092933.2
ENSG00000250333.2,3.264930729,0.336912112,AC093725.2
ENSG00000280061.1,3.264930729,0.336912112,AC011504.1
ENSG00000267462.1,3.264930729,0.336912112,AC090377.1
ENSG00000226564.1,3.264930729,0.336912112,FTH1P20
ENSG00000131686.15,3.264930729,0.336912112,CA6
ENSG00000151715.8,3.264930729,0.336912112,TMEM45B
ENSG00000184166.2,3.264930729,0.336912112,OR1D2
ENSG00000222038.3,3.264930729,0.336912112,POTEJ
ENSG00000223443.2,3.264930729,0.336912112,USP17L2
ENSG00000228157.4,3.264930729,0.336912112,AC007952.2
ENSG00000279880.1,3.264930729,0.336912112,AC134407.3
ENSG00000281974.1,3.264930729,0.336912112,AC025268.1
ENSG00000287519.1,3.264930729,0.336912112,AC004921.2
ENSG00000102996.5,3.267230644,1.67E-87,MMP15
ENSG00000153495.11,3.268237731,0.001907798,TEX29
ENSG00000284727.1,3.26926623,0.01001486,AC116562.4
ENSG00000180263.14,3.269616385,3.20E-21,FGD6
ENSG00000135917.15,3.275725354,2.47E-14,SLC19A3
ENSG00000270882.2,3.277152086,2.09E-17,HIST2H4A
ENSG00000177106.16,3.278000657,9.21E-05,EPS8L2
ENSG00000172650.13,3.278920742,0.157989924,AGAP5
ENSG00000142530.11,3.280657751,0.16458403,FAM71E1
ENSG00000272405.1,3.28170267,1.01E-09,AL365181.3
ENSG00000146250.7,3.281883942,2.55E-11,PRSS35
ENSG00000019169.10,3.283707204,0.326231454,MARCO
ENSG00000254139.1,3.283707204,0.326231454,AC104051.2
ENSG00000155511.18,3.283707204,0.326231454,GRIA1
ENSG00000103534.17,3.283707204,0.326231454,TMC5
ENSG00000125414.19,3.283707204,0.326231454,MYH2
ENSG00000275367.1,3.283707204,0.326231454,AC092111.1
ENSG00000282499.1,3.283707204,0.326231454,TRBV25-1
ENSG00000287899.1,3.283707204,0.326231454,AC055714.1
ENSG00000276231.4,3.283707204,0.326231454,PIK3R6
ENSG00000088002.11,3.283707204,0.326231454,SULT2B1
ENSG00000237271.2,3.283707204,0.326231454,AC009498.1
ENSG00000279415.1,3.283707204,0.326231454,AC099494.2
ENSG00000286635.1,3.283707204,0.326231454,AC006112.1
ENSG00000267665.2,3.283707204,0.326231454,AC021683.3
ENSG00000158553.4,3.283707204,0.326231454,POM121L2
ENSG00000233932.6,3.283707204,0.326231454,CTXN2
ENSG00000183773.15,3.283707204,0.326231454,AIFM3
ENSG00000276476.3,3.283707204,0.326231454,AL136962.1
ENSG00000155026.16,3.283707204,0.326231454,RSPH10B
ENSG00000205976.4,3.283707204,0.326231454,AC091951.1
ENSG00000285016.1,3.283707204,0.326231454,AC017002.6
ENSG00000125780.12,3.283707204,0.326231454,TGM3
ENSG00000226031.5,3.283707204,0.326231454,FGF13-AS1
ENSG00000173557.15,3.283707204,0.326231454,FAM166C
ENSG00000285427.1,3.283707204,0.326231454,SOD2-OT1
ENSG00000260160.1,3.283707204,0.326231454,AC011468.1
ENSG00000156486.8,3.283707204,0.326231454,KCNS2
ENSG00000232973.13,3.283707204,0.326231454,CYP1B1-AS1
ENSG00000142583.18,3.283707204,0.326231454,SLC2A5
ENSG00000224014.1,3.283707204,0.326231454,AL390728.3
ENSG00000248510.2,3.283707204,0.326231454,LINC02267
ENSG00000285644.1,3.283707204,0.326231454,AC108448.3
ENSG00000250722.6,3.283707204,0.326231454,SELENOP
ENSG00000276007.1,3.283707204,0.326231454,AC079414.3
ENSG00000273356.1,3.283707204,0.326231454,LINC02019
ENSG00000164591.13,3.283707204,0.326231454,MYOZ3
ENSG00000162576.16,3.283707204,0.326231454,MXRA8
ENSG00000286918.1,3.283707204,0.326231454,AL035411.3
ENSG00000264954.2,3.283707204,0.326231454,PRR29-AS1
ENSG00000004848.8,3.283707204,0.326231454,ARX
ENSG00000019505.8,3.283707204,0.326231454,SYT13
ENSG00000070019.5,3.283707204,0.326231454,GUCY2C
ENSG00000078725.13,3.283707204,0.326231454,BRINP1
ENSG00000091583.11,3.283707204,0.326231454,APOH
ENSG00000095917.14,3.283707204,0.326231454,TPSD1
ENSG00000100191.5,3.283707204,0.326231454,SLC5A4
ENSG00000111291.8,3.283707204,0.326231454,GPRC5D
ENSG00000111783.12,3.283707204,0.326231454,RFX4
ENSG00000115290.10,3.283707204,0.326231454,GRB14
ENSG00000116014.10,3.283707204,0.326231454,KISS1R
ENSG00000124003.13,3.283707204,0.326231454,MOGAT1
ENSG00000129467.13,3.283707204,0.326231454,ADCY4
ENSG00000129673.9,3.283707204,0.326231454,AANAT
ENSG00000141052.17,3.283707204,0.326231454,MYOCD
ENSG00000141194.6,3.283707204,0.326231454,OR4D1
ENSG00000161905.12,3.283707204,0.326231454,ALOX15
ENSG00000163467.11,3.283707204,0.326231454,TSACC
ENSG00000165816.13,3.283707204,0.326231454,VWA2
ENSG00000166947.14,3.283707204,0.326231454,EPB42
ENSG00000167434.10,3.283707204,0.326231454,CA4
ENSG00000168427.9,3.283707204,0.326231454,KLHL30
ENSG00000169515.8,3.283707204,0.326231454,CCDC8
ENSG00000171295.13,3.283707204,0.326231454,ZNF440
ENSG00000177994.16,3.283707204,0.326231454,C2orf73
ENSG00000178826.11,3.283707204,0.326231454,TMEM139
ENSG00000179023.8,3.283707204,0.326231454,KLHDC7A
ENSG00000179846.9,3.283707204,0.326231454,NKPD1
ENSG00000187753.13,3.283707204,0.326231454,C9orf153
ENSG00000187944.3,3.283707204,0.326231454,C2orf66
ENSG00000203923.5,3.283707204,0.326231454,SPANXN1
ENSG00000204363.5,3.283707204,0.326231454,SPANXN5
ENSG00000204711.9,3.283707204,0.326231454,C9orf135
ENSG00000204789.4,3.283707204,0.326231454,ZNF204P
ENSG00000204941.14,3.283707204,0.326231454,PSG5
ENSG00000207741.1,3.283707204,0.326231454,MIR590
ENSG00000215018.10,3.283707204,0.326231454,COL28A1
ENSG00000223502.1,3.283707204,0.326231454,AL731537.1
ENSG00000224928.2,3.283707204,0.326231454,KRT8P30
