ensembl,FC,padj,gene
ENSG00000242104.5,,,
ENSG00000259676.1,,,
ENSG00000269118.1,,,
ENSG00000270601.4,,,
ENSG00000266903.2,,,
ENSG00000253414.3,,,
ENSG00000220563.1,,,
ENSG00000272661.1,,,
ENSG00000236333.4,,,
ENSG00000144644.14,,,
ENSG00000229915.1,,,
ENSG00000259006.1,,,
ENSG00000205221.12,,,
ENSG00000206142.9,,,
ENSG00000227060.7,,,
ENSG00000105507.3,,,
ENSG00000138152.9,,,
ENSG00000230587.2,,,
ENSG00000231995.2,,,
ENSG00000233242.3,,,
ENSG00000255559.1,,,
ENSG00000255652.4,,,
ENSG00000258794.3,,,
ENSG00000283525.1,,,
ENSG00000286034.1,,,
ENSG00000111012.10,,,
ENSG00000215533.8,,,
ENSG00000187833.7,,,
ENSG00000164520.11,,,
ENSG00000257605.2,,,
ENSG00000127325.19,,,
ENSG00000237732.9,,,
ENSG00000283849.1,,,
ENSG00000261534.1,,,
ENSG00000286878.1,,,
ENSG00000129951.18,,,
ENSG00000176754.13,,,
ENSG00000178772.7,,,
ENSG00000179709.8,,,
ENSG00000222036.8,,,
ENSG00000243797.6,,,
ENSG00000277135.1,,,
ENSG00000284713.1,,,
ENSG00000280693.2,,,
ENSG00000109854.13,,,
ENSG00000225613.2,,,
ENSG00000163071.11,,,
ENSG00000271781.1,,,
ENSG00000237523.2,,,
ENSG00000164400.6,,,
ENSG00000128284.19,,,
ENSG00000184635.16,,,
ENSG00000258583.7,,,
ENSG00000167766.18,,,
ENSG00000099869.8,,,
ENSG00000139985.7,,,
ENSG00000128165.9,,,
ENSG00000265962.1,,,
ENSG00000286996.1,,,
ENSG00000253408.6,,,
ENSG00000230102.8,,,
ENSG00000205628.4,,,
ENSG00000235865.2,,,
ENSG00000188687.17,,,
ENSG00000277017.1,,,
ENSG00000255150.2,,,
ENSG00000149201.10,,,
ENSG00000226453.2,,,
ENSG00000230015.3,,,
ENSG00000236094.2,,,
ENSG00000253311.3,,,
ENSG00000287899.1,,,
ENSG00000163810.12,,,
ENSG00000164116.16,,,
ENSG00000228714.4,,,
ENSG00000262362.1,,,
ENSG00000265485.7,,,
ENSG00000278727.1,,,
ENSG00000239389.8,,,
ENSG00000268758.7,,,
ENSG00000249852.1,,,
ENSG00000215692.2,,,
ENSG00000277895.1,,,
ENSG00000286193.2,,,
ENSG00000253616.5,,,
ENSG00000233081.1,,,
ENSG00000241769.7,,,
ENSG00000106128.19,,,
ENSG00000147145.12,,,
ENSG00000182111.9,,,
ENSG00000196748.10,,,
ENSG00000228719.1,,,
ENSG00000232629.9,,,
ENSG00000235303.1,,,
ENSG00000250167.1,,,
ENSG00000253288.2,,,
ENSG00000256915.2,,,
ENSG00000270547.6,,,
ENSG00000278952.1,,,
ENSG00000154760.14,,,
ENSG00000270112.4,,,
ENSG00000179978.11,,,
ENSG00000237548.1,,,
ENSG00000275092.1,,,
ENSG00000286136.2,,,
ENSG00000283341.2,,,
ENSG00000243766.8,,,
ENSG00000224945.1,,,
ENSG00000267368.1,,,
ENSG00000253395.1,,,
ENSG00000091972.18,,,
ENSG00000267498.2,,,
ENSG00000102239.5,,,
ENSG00000139194.8,,,
ENSG00000170356.9,,,
ENSG00000179715.13,,,
ENSG00000215304.3,,,
ENSG00000226087.2,,,
ENSG00000231007.5,,,
ENSG00000258713.2,,,
ENSG00000277199.1,,,
ENSG00000265666.1,,,
ENSG00000244563.1,,,
ENSG00000231892.1,,,
ENSG00000286230.1,,,
ENSG00000274378.1,,,
ENSG00000237813.4,,,
ENSG00000158023.10,,,
ENSG00000257900.2,,,
ENSG00000223669.1,,,
ENSG00000224116.7,,,
ENSG00000235217.6,,,
ENSG00000225101.6,,,
ENSG00000228526.7,,,
ENSG00000168143.9,,,
ENSG00000233820.2,,,
ENSG00000141753.7,,,
ENSG00000287091.1,,,
ENSG00000270617.1,,,
ENSG00000177575.12,,,
ENSG00000258573.6,,,
ENSG00000224715.1,,,
ENSG00000258010.4,,,
ENSG00000280145.3,,,
ENSG00000236056.1,,,
ENSG00000244675.2,,,
ENSG00000275496.4,,,
ENSG00000270977.2,,,
ENSG00000111319.13,,,
ENSG00000204764.14,,,
ENSG00000272617.3,,,
ENSG00000188620.11,,,
ENSG00000238142.2,,,
ENSG00000280374.1,,,
ENSG00000229081.1,,,
ENSG00000137752.24,,,
ENSG00000254842.6,,,
ENSG00000105877.18,,,
ENSG00000163131.11,,,
ENSG00000204860.5,,,
ENSG00000134339.8,,,
ENSG00000134594.5,,,
ENSG00000163206.6,,,
ENSG00000176584.18,,,
ENSG00000204449.3,,,
ENSG00000205274.3,,,
ENSG00000229672.3,,,
ENSG00000251249.2,,,
ENSG00000253953.2,,,
ENSG00000255513.1,,,
ENSG00000260302.3,,,
ENSG00000263212.2,,,
ENSG00000280402.1,,,
ENSG00000286282.1,,,
ENSG00000286635.1,,,
ENSG00000287097.1,,,
ENSG00000125571.9,,,
ENSG00000246582.3,,,
ENSG00000264425.1,,,
ENSG00000173198.6,,,
ENSG00000227634.3,,,
ENSG00000111700.12,,,
ENSG00000138378.19,,,
ENSG00000149305.7,,,
ENSG00000166869.3,,,
ENSG00000174015.10,,,
ENSG00000177551.5,,,
ENSG00000179046.8,,,
ENSG00000182132.13,,,
ENSG00000186451.2,,,
ENSG00000207547.1,,,
ENSG00000224063.6,,,
ENSG00000228159.2,,,
ENSG00000229715.5,,,
ENSG00000243629.2,,,
ENSG00000248884.1,,,
ENSG00000249743.6,,,
ENSG00000250365.7,,,
ENSG00000259712.1,,,
ENSG00000259940.2,,,
ENSG00000261368.1,,,
ENSG00000263293.2,,,
ENSG00000267607.1,,,
ENSG00000269318.1,,,
ENSG00000285772.1,,,
ENSG00000287592.1,,,
ENSG00000287743.1,,,
ENSG00000234264.1,,,
ENSG00000249590.7,,,
ENSG00000263905.2,,,
ENSG00000278299.5,,,
ENSG00000226476.5,,,
ENSG00000228340.6,,,
ENSG00000233009.1,,,
ENSG00000176532.4,,,
ENSG00000236708.1,,,
ENSG00000243738.3,,,
ENSG00000100558.9,,,
ENSG00000267665.2,,,
ENSG00000157765.13,,,
ENSG00000047936.10,,,
ENSG00000115602.17,,,
ENSG00000151650.8,,,
ENSG00000164749.12,,,
ENSG00000179165.11,,,
ENSG00000181908.5,,,
ENSG00000186714.12,,,
ENSG00000196684.12,,,
ENSG00000203876.10,,,
ENSG00000213988.11,,,
ENSG00000228509.5,,,
ENSG00000233932.6,,,
ENSG00000238133.6,,,
ENSG00000253449.1,,,
ENSG00000255240.6,,,
ENSG00000277661.4,,,
ENSG00000278385.1,,,
ENSG00000280213.1,,,
ENSG00000222000.7,,,
ENSG00000282339.1,,,
ENSG00000267265.5,,,
ENSG00000122861.16,,,
ENSG00000282024.1,,,
ENSG00000279108.1,,,
ENSG00000287548.1,,,
ENSG00000259066.5,,,
ENSG00000138172.11,,,
ENSG00000127578.7,,,
ENSG00000126010.6,,,
ENSG00000235641.5,,,
ENSG00000255443.1,,,
ENSG00000268119.6,,,
ENSG00000144010.9,,,
ENSG00000267222.1,,,
ENSG00000168899.5,,,
ENSG00000275294.4,,,
ENSG00000255389.1,,,
ENSG00000182021.10,,,
ENSG00000213398.8,,,
ENSG00000261889.1,,,
ENSG00000285999.1,,,
ENSG00000179219.5,,,
ENSG00000261279.5,,,
ENSG00000271474.1,,,
ENSG00000276997.4,,,
ENSG00000174370.10,,,
ENSG00000167751.13,,,
ENSG00000205978.6,,,
ENSG00000227811.3,,,
ENSG00000285973.2,,,
ENSG00000286009.2,,,
ENSG00000179913.11,,,
ENSG00000250348.1,,,
ENSG00000273568.1,,,
ENSG00000280234.1,,,
ENSG00000229656.7,,,
ENSG00000184530.9,,,
ENSG00000255595.5,,,
ENSG00000237125.10,,,
ENSG00000242242.6,,,
ENSG00000039600.11,,,
ENSG00000260289.2,,,
ENSG00000147234.10,,,
ENSG00000282057.1,,,
ENSG00000279198.1,,,
ENSG00000077935.17,,,
ENSG00000108602.18,,,
ENSG00000135697.10,,,
ENSG00000224764.1,,,
ENSG00000227908.3,,,
ENSG00000138079.14,,,
ENSG00000226085.3,,,
ENSG00000184058.14,,,
ENSG00000142046.15,,,
ENSG00000258535.1,,,
ENSG00000226054.2,,,
ENSG00000288060.1,,,
ENSG00000163554.15,,,
ENSG00000163958.14,,,
ENSG00000167207.13,,,
ENSG00000174885.12,,,
ENSG00000182053.12,,,
ENSG00000187581.3,,,
ENSG00000205562.3,,,
ENSG00000213881.3,,,
ENSG00000231466.2,,,
ENSG00000234707.3,,,
ENSG00000258517.1,,,
ENSG00000271989.1,,,
ENSG00000276223.1,,,
ENSG00000280587.1,,,
ENSG00000284540.1,,,
ENSG00000287000.1,,,
ENSG00000287597.1,,,
ENSG00000288093.1,,,
ENSG00000223969.6,,,
ENSG00000274565.1,,,
ENSG00000253477.5,,,
ENSG00000237819.5,,,
ENSG00000281856.1,,,
ENSG00000251550.1,,,
ENSG00000271964.1,,,
ENSG00000279873.2,,,
ENSG00000280079.1,,,
ENSG00000278743.1,,,
ENSG00000182687.4,,,
ENSG00000223776.5,,,
ENSG00000246203.2,,,
ENSG00000261096.1,,,
ENSG00000267467.4,,,
ENSG00000268713.1,,,
ENSG00000277423.1,,,
ENSG00000278995.1,,,
ENSG00000137101.12,,,
ENSG00000279208.1,,,
ENSG00000112175.8,,,
ENSG00000124215.17,,,
ENSG00000133878.9,,,
ENSG00000157343.8,,,
ENSG00000159337.7,,,
ENSG00000186051.7,,,
ENSG00000196335.13,,,
ENSG00000204897.7,,,
ENSG00000205976.4,,,
ENSG00000230534.6,,,
ENSG00000234477.1,,,
ENSG00000235054.4,,,
ENSG00000235897.1,,,
ENSG00000239628.1,,,
ENSG00000239774.1,,,
ENSG00000255644.1,,,
ENSG00000257883.1,,,
ENSG00000260038.1,,,
ENSG00000261644.2,,,
ENSG00000261754.2,,,
ENSG00000267051.1,,,
ENSG00000274979.1,,,
ENSG00000277893.2,,,
ENSG00000279781.1,,,
ENSG00000284823.1,,,
ENSG00000286013.1,,,
ENSG00000286656.1,,,
ENSG00000287156.1,,,
ENSG00000204361.10,,,
ENSG00000281131.1,,,
ENSG00000197753.11,,,
ENSG00000271127.2,,,
ENSG00000225269.3,,,
ENSG00000235213.1,,,
ENSG00000261054.1,,,
ENSG00000230445.4,,,
ENSG00000253582.1,,,
ENSG00000286927.1,,,
ENSG00000268279.4,,,
ENSG00000213385.3,,,
ENSG00000286084.2,,,
ENSG00000244586.1,,,
ENSG00000267250.1,,,
ENSG00000240875.6,,,
ENSG00000121858.11,,,
ENSG00000179428.2,,,
ENSG00000143994.14,,,
ENSG00000287423.1,,,
ENSG00000222005.9,,,
ENSG00000267500.1,,,
ENSG00000239219.2,,,
ENSG00000259078.2,,,
ENSG00000255020.1,,,
ENSG00000279822.1,,,
ENSG00000240764.3,,,
ENSG00000184210.6,,,
ENSG00000257285.6,,,
ENSG00000261189.1,,,
ENSG00000214837.8,,,
ENSG00000234690.7,,,
ENSG00000237254.2,,,
ENSG00000251239.1,,,
ENSG00000204758.8,,,
ENSG00000271605.6,,,
ENSG00000237414.2,,,
ENSG00000241985.1,,,
ENSG00000253898.1,,,
ENSG00000285016.1,,,
ENSG00000287847.1,,,
ENSG00000100918.13,,,
ENSG00000254911.3,,,
ENSG00000246790.2,,,
ENSG00000087589.16,,,
ENSG00000230825.2,,,
ENSG00000226835.3,,,
ENSG00000184697.7,,,
ENSG00000173991.5,,,
ENSG00000276851.1,,,
ENSG00000206633.1,,,
ENSG00000279352.1,,,
ENSG00000286828.1,,,
ENSG00000196826.7,,,
ENSG00000221500.1,,,
ENSG00000254607.2,,,
ENSG00000234431.2,,,
ENSG00000275322.1,,,
ENSG00000135480.16,,,
ENSG00000230773.9,,,
ENSG00000259705.1,,,
ENSG00000278389.1,,,
ENSG00000255200.1,,,
ENSG00000233101.10,,,
ENSG00000165168.7,,,
ENSG00000183668.18,,,
ENSG00000260750.6,,,
ENSG00000004776.13,,,
ENSG00000259070.7,,,
ENSG00000212802.4,,,
ENSG00000137843.12,,,
ENSG00000154262.13,,,
ENSG00000204644.9,,,
ENSG00000148671.14,,,
ENSG00000166825.14,,,
ENSG00000135205.15,,,
ENSG00000188000.5,,,
ENSG00000243083.7,,,
ENSG00000217929.4,,,
ENSG00000223855.2,,,
ENSG00000103269.13,,,
ENSG00000183625.15,,,
ENSG00000232065.1,,,
ENSG00000275191.1,,,
ENSG00000286989.1,,,
ENSG00000270638.1,,,
ENSG00000277806.1,,,
ENSG00000215474.7,,,
ENSG00000259156.7,,,
ENSG00000270878.1,,,
ENSG00000277182.1,,,
ENSG00000277701.5,,,
ENSG00000142303.14,,,
ENSG00000255317.1,,,
ENSG00000272729.1,,,
ENSG00000231752.6,,,
ENSG00000267191.2,,,
ENSG00000224739.2,,,
ENSG00000214049.8,,,
ENSG00000226472.8,,,
ENSG00000232104.3,,,
ENSG00000243960.1,,,
ENSG00000256274.1,,,
ENSG00000269729.1,,,
ENSG00000285881.1,,,
ENSG00000228109.1,,,
ENSG00000280362.1,,,
ENSG00000226031.5,,,
ENSG00000253686.2,,,
ENSG00000266928.1,,,
ENSG00000285294.1,,,
ENSG00000179598.6,,,
ENSG00000226548.1,,,
ENSG00000213186.8,,,
ENSG00000249345.8,,,
ENSG00000235749.3,,,
ENSG00000237775.1,,,
ENSG00000288091.1,,,
ENSG00000169495.5,,,
ENSG00000140835.9,,,
ENSG00000236098.1,,,
ENSG00000285884.1,,,
ENSG00000110944.9,,,
ENSG00000224712.12,,,
ENSG00000177234.7,,,
ENSG00000263786.1,,,
ENSG00000176753.5,,,
ENSG00000224975.1,,,
ENSG00000250186.3,,,
ENSG00000187857.4,,,
ENSG00000213609.3,,,
ENSG00000231829.3,,,
ENSG00000234323.7,,,
ENSG00000243566.6,,,
ENSG00000250620.2,,,
ENSG00000251013.1,,,
ENSG00000259315.1,,,
ENSG00000276890.1,,,
ENSG00000070729.14,,,
ENSG00000187824.8,,,
ENSG00000248583.1,,,
ENSG00000231638.1,,,
ENSG00000161609.10,,,
ENSG00000229808.1,,,
ENSG00000135625.8,,,
ENSG00000124466.9,,,
ENSG00000255526.6,,,
ENSG00000285159.1,,,
ENSG00000038295.8,,,
ENSG00000108576.10,,,
ENSG00000121570.12,,,
ENSG00000142661.19,,,
ENSG00000142700.12,,,
ENSG00000145020.15,,,
ENSG00000149090.11,,,
ENSG00000165807.8,,,
ENSG00000168631.13,,,
ENSG00000168676.11,,,
ENSG00000174562.13,,,
ENSG00000176659.9,,,
ENSG00000187288.10,,,
ENSG00000213996.13,,,
ENSG00000214772.2,,,
ENSG00000224728.1,,,
ENSG00000224985.1,,,
ENSG00000226822.3,,,
ENSG00000228485.1,,,
ENSG00000228672.4,,,
ENSG00000229335.1,,,
ENSG00000229525.1,,,
ENSG00000229677.1,,,
ENSG00000230107.1,,,
ENSG00000230629.2,,,
ENSG00000231092.1,,,
ENSG00000231189.1,,,
ENSG00000232542.1,,,
ENSG00000236975.2,,,
ENSG00000237440.9,,,
ENSG00000242641.6,,,
ENSG00000243179.1,,,
ENSG00000244265.2,,,
ENSG00000244313.3,,,
ENSG00000244573.3,,,
ENSG00000248187.1,,,
ENSG00000250231.1,,,
ENSG00000250274.1,,,
ENSG00000251179.1,,,
ENSG00000253183.1,,,
ENSG00000254764.2,,,
ENSG00000255750.6,,,
ENSG00000257839.1,,,
ENSG00000258130.8,,,
ENSG00000259287.2,,,
ENSG00000259517.3,,,
ENSG00000260907.1,,,
ENSG00000261038.1,,,
ENSG00000261826.1,,,
ENSG00000266378.1,,,
ENSG00000267160.1,,,
ENSG00000267731.1,,,
ENSG00000270490.1,,,
ENSG00000271771.1,,,
ENSG00000273540.4,,,
ENSG00000273792.1,,,
ENSG00000275041.1,,,
ENSG00000279409.1,,,
ENSG00000280345.1,,,
ENSG00000281207.1,,,
ENSG00000282527.1,,,
ENSG00000284716.1,,,
ENSG00000286650.1,,,
ENSG00000287009.1,,,
ENSG00000287114.1,,,
ENSG00000287407.1,,,
ENSG00000287510.1,,,
ENSG00000287983.1,,,
ENSG00000274628.5,,,
ENSG00000251259.1,,,
ENSG00000099365.11,,,
ENSG00000227959.1,,,
ENSG00000257591.6,,,
ENSG00000273062.1,,,
ENSG00000259080.1,,,
ENSG00000254910.1,,,
ENSG00000226232.8,,,
ENSG00000285467.1,,,
ENSG00000285528.1,,,
ENSG00000237978.6,,,
ENSG00000253848.1,,,
ENSG00000273374.1,,,
ENSG00000183793.14,,,
ENSG00000270002.1,,,
ENSG00000239332.6,,,
ENSG00000271013.1,,,
ENSG00000272323.1,,,
ENSG00000287229.1,,,
ENSG00000226756.1,,,
ENSG00000090376.11,,,
ENSG00000141040.15,,,
ENSG00000225964.6,,,
ENSG00000248498.4,,,
ENSG00000259581.3,,,
ENSG00000180071.20,,,
ENSG00000109771.15,,,
ENSG00000189129.14,,,
ENSG00000188095.6,,,
ENSG00000215580.11,,,
ENSG00000274461.2,,,
ENSG00000231683.6,,,
ENSG00000287539.1,,,
ENSG00000188649.14,,,
ENSG00000176678.5,,,
ENSG00000272374.1,,,
ENSG00000204603.7,,,
ENSG00000233483.3,,,
ENSG00000258785.6,,,
ENSG00000286638.1,,,
ENSG00000231298.7,,,
ENSG00000272735.1,,,
ENSG00000280620.1,,,
ENSG00000204482.10,,,
ENSG00000263432.2,,,
ENSG00000272622.2,,,
ENSG00000074803.19,,,
ENSG00000107187.17,,,
ENSG00000160349.9,,,
ENSG00000188993.3,,,
ENSG00000206754.1,,,
ENSG00000233760.2,,,
ENSG00000254166.3,,,
ENSG00000279337.1,,,
ENSG00000285728.2,,,
ENSG00000279144.1,,,
ENSG00000279670.1,,,
ENSG00000197665.7,,,
ENSG00000276931.1,,,
ENSG00000212135.1,,,
ENSG00000242798.1,,,
ENSG00000110169.11,,,
ENSG00000260160.1,,,
ENSG00000232100.1,,,
ENSG00000259953.2,,,
ENSG00000179058.7,,,
ENSG00000205403.13,,,
ENSG00000270012.1,,,
ENSG00000272941.1,,,
ENSG00000259062.2,,,
ENSG00000269399.2,,,
ENSG00000282137.1,,,
ENSG00000227619.3,,,
ENSG00000253676.1,,,
ENSG00000274447.1,,,
ENSG00000155980.12,,,
ENSG00000157551.19,,,
ENSG00000176945.17,,,
ENSG00000204091.8,,,
ENSG00000255236.3,,,
ENSG00000286180.1,,,
ENSG00000286366.1,,,
ENSG00000287078.1,,,
ENSG00000214967.5,,,
ENSG00000110492.15,,,
ENSG00000232821.1,,,
ENSG00000251620.3,,,
ENSG00000253282.1,,,
ENSG00000267322.2,,,
ENSG00000260834.1,,,
ENSG00000254536.2,,,
ENSG00000264808.1,,,
ENSG00000272024.1,,,
ENSG00000150394.14,,,
ENSG00000276975.3,,,
ENSG00000144843.11,,,
ENSG00000278927.1,,,
ENSG00000109943.9,,,
ENSG00000134940.14,,,
ENSG00000287258.1,,,
ENSG00000243501.5,,,
ENSG00000269927.1,,,
ENSG00000189068.11,,,
ENSG00000225762.1,,,
ENSG00000237880.2,,,
ENSG00000133321.11,,,
ENSG00000254944.1,,,
ENSG00000232807.2,,,
ENSG00000288473.1,,,
ENSG00000287935.1,,,
ENSG00000126947.13,,,
ENSG00000267892.1,,,
ENSG00000286694.1,,,
ENSG00000046604.13,,,
ENSG00000262074.6,,,
ENSG00000253363.7,,,
ENSG00000241962.9,,,
ENSG00000235387.5,,,
ENSG00000275632.1,,,
ENSG00000123342.16,,,
ENSG00000154620.6,,,
ENSG00000128408.9,,,
ENSG00000184274.3,,,
ENSG00000254639.1,,,
ENSG00000165246.14,,,
ENSG00000273669.1,,,
ENSG00000120675.6,,,
ENSG00000224132.2,,,
ENSG00000196793.13,,,
ENSG00000251442.6,,,
ENSG00000265393.1,,,
ENSG00000259727.1,,,
ENSG00000268686.2,,,
ENSG00000242615.1,,,
ENSG00000218175.2,,,
ENSG00000133640.20,,,
ENSG00000178038.17,,,
ENSG00000104689.10,,,
ENSG00000141293.16,,,
ENSG00000266918.1,,,
ENSG00000224680.4,,,
ENSG00000278592.1,,,
ENSG00000124721.18,,,
ENSG00000259038.1,,,
ENSG00000273796.1,,,
ENSG00000274874.2,,,
ENSG00000178163.8,,,
ENSG00000246548.3,,,
ENSG00000285867.1,,,
ENSG00000173212.4,,,
ENSG00000173947.14,,,
ENSG00000174680.10,,,
ENSG00000176236.6,,,
ENSG00000178947.9,,,
ENSG00000180764.13,,,
ENSG00000204816.5,,,
ENSG00000213592.4,,,
ENSG00000214770.3,,,
ENSG00000223770.5,,,
ENSG00000224014.1,,,
ENSG00000230732.4,,,
ENSG00000241168.1,,,
ENSG00000248510.2,,,
ENSG00000250067.12,,,
ENSG00000260953.1,,,
ENSG00000262652.1,,,
ENSG00000264229.1,,,
ENSG00000267253.1,,,
ENSG00000269981.1,,,
ENSG00000270171.1,,,
ENSG00000272444.1,,,
ENSG00000276953.1,,,
ENSG00000279324.1,,,
ENSG00000280378.1,,,
ENSG00000282787.1,,,
ENSG00000284722.2,,,
ENSG00000285894.2,,,
ENSG00000287726.1,,,
ENSG00000250539.1,,,
ENSG00000081041.9,,,
ENSG00000137440.5,,,
ENSG00000230628.1,,,
ENSG00000234424.2,,,
ENSG00000234936.1,,,
ENSG00000244036.3,,,
ENSG00000275389.1,,,
ENSG00000285644.1,,,
ENSG00000158014.15,,,
ENSG00000223837.2,,,
ENSG00000246792.3,,,
ENSG00000254477.2,,,
ENSG00000287885.1,,,
ENSG00000184995.7,,,
ENSG00000257327.1,,,
ENSG00000261308.2,,,
ENSG00000271736.2,,,
ENSG00000166676.16,,,
ENSG00000174912.7,,,
ENSG00000264707.1,,,
ENSG00000213763.4,,,
ENSG00000206652.1,,,
ENSG00000285851.1,,,
ENSG00000113083.14,,,
ENSG00000268670.1,,,
ENSG00000273723.1,,,
ENSG00000132681.16,,,
ENSG00000227163.2,,,
ENSG00000230593.3,,,
ENSG00000242512.9,,,
ENSG00000249565.2,,,
ENSG00000254200.1,,,
ENSG00000254665.1,,,
ENSG00000261557.1,,,
ENSG00000280182.1,,,
ENSG00000288033.1,,,
ENSG00000288258.1,,,
ENSG00000166455.13,,,
ENSG00000284690.2,,,
ENSG00000188921.14,,,
ENSG00000240288.8,,,
ENSG00000244998.1,,,
ENSG00000165091.17,,,
ENSG00000188580.15,,,
ENSG00000224886.2,,,
ENSG00000227431.6,,,
ENSG00000248752.3,,,
ENSG00000256443.1,,,
ENSG00000267737.1,,,
ENSG00000271874.1,,,
ENSG00000275894.1,,,
ENSG00000278933.1,,,
ENSG00000286460.1,,,
ENSG00000267140.1,,,
ENSG00000213411.2,,,
ENSG00000219102.3,,,
ENSG00000236523.2,,,
ENSG00000260092.1,,,
ENSG00000261011.1,,,
ENSG00000263142.5,,,
ENSG00000131477.11,,,
ENSG00000187959.9,,,
ENSG00000188306.6,,,
ENSG00000256995.8,,,
ENSG00000258168.6,,,
ENSG00000271933.1,,,
ENSG00000259172.1,,,
ENSG00000178026.13,,,
ENSG00000236120.7,,,
ENSG00000258602.1,,,
ENSG00000227053.1,,,
ENSG00000222365.1,,,
ENSG00000267342.1,,,
ENSG00000232133.1,,,
ENSG00000226913.2,,,
ENSG00000287824.1,,,
ENSG00000127241.16,,,
ENSG00000143632.14,,,
ENSG00000162438.12,,,
ENSG00000178201.4,,,
ENSG00000198939.8,,,
ENSG00000213033.4,,,
ENSG00000230216.1,,,
ENSG00000230547.1,,,
ENSG00000242479.1,,,
ENSG00000247699.2,,,
ENSG00000257869.1,,,
ENSG00000271717.1,,,
ENSG00000272799.1,,,
ENSG00000279330.1,,,
ENSG00000285652.1,,,
ENSG00000160951.4,,,
ENSG00000270571.2,,,
ENSG00000176695.8,,,
ENSG00000286035.1,,,
ENSG00000286221.1,,,
ENSG00000285733.1,,,
ENSG00000227542.1,,,
ENSG00000260190.1,,,
ENSG00000284650.1,,,
ENSG00000233614.6,,,
ENSG00000078399.18,,,
ENSG00000250366.2,,,
ENSG00000104899.8,,,
ENSG00000225760.2,,,
ENSG00000224729.6,,,
ENSG00000272755.1,,,
ENSG00000266278.1,,,
ENSG00000230715.3,,,
ENSG00000276007.1,,,
ENSG00000153246.13,,,
ENSG00000214491.8,,,
ENSG00000273598.1,,,
ENSG00000129167.9,,,
ENSG00000133477.17,,,
ENSG00000286874.1,,,
ENSG00000131152.4,,,
ENSG00000255760.2,,,
ENSG00000245526.11,,,
ENSG00000272848.2,,,
ENSG00000078401.7,,,
ENSG00000227486.2,,,
ENSG00000287856.1,,,
ENSG00000269897.5,,,
ENSG00000249996.1,,,
ENSG00000233175.2,,,
ENSG00000272343.1,,,
ENSG00000151651.16,,,
ENSG00000261611.6,,,
ENSG00000234911.2,,,
ENSG00000241749.4,,,
ENSG00000207181.1,,,
ENSG00000134183.12,,,
ENSG00000182329.14,,,
ENSG00000279668.3,,,
ENSG00000260740.2,,,
ENSG00000227039.6,,,
ENSG00000280164.1,,,
ENSG00000158691.14,,,
ENSG00000189401.3,,,
ENSG00000232006.9,,,
ENSG00000273210.1,,,
ENSG00000147437.10,,,
ENSG00000241081.1,,,
ENSG00000267102.1,,,
ENSG00000279342.2,,,
ENSG00000261215.1,,,
ENSG00000272583.1,,,
ENSG00000246100.4,,,
ENSG00000173597.9,,,
ENSG00000287445.1,,,
ENSG00000196600.12,,,
ENSG00000251292.1,,,
ENSG00000259895.1,,,
ENSG00000264672.6,,,
ENSG00000267598.1,,,
ENSG00000105609.16,,,
ENSG00000232555.2,,,
ENSG00000275329.1,,,
ENSG00000287077.1,,,
ENSG00000232732.11,,,
ENSG00000154252.12,,,
ENSG00000198580.7,,,
ENSG00000204625.10,,,
ENSG00000229404.6,,,
ENSG00000287798.1,,,
ENSG00000242753.2,,,
ENSG00000234465.11,,,
ENSG00000279771.1,,,
ENSG00000286662.1,,,
ENSG00000258458.8,,,
ENSG00000088726.16,,,
ENSG00000092295.12,,,
ENSG00000101812.12,,,
ENSG00000205899.3,,,
ENSG00000230991.2,,,
ENSG00000234405.2,,,
ENSG00000238184.1,,,
ENSG00000267335.2,,,
ENSG00000267586.7,,,
ENSG00000275055.1,,,
ENSG00000276674.1,,,
ENSG00000276903.1,,,
ENSG00000279901.1,,,
ENSG00000286940.1,,,
ENSG00000287865.1,,,
ENSG00000235105.1,,,
ENSG00000158315.11,,,
ENSG00000182685.7,,,
ENSG00000280099.1,,,
ENSG00000196189.13,,,
ENSG00000249267.7,,,
ENSG00000027644.5,,,
ENSG00000105146.13,,,
ENSG00000116039.13,,,
ENSG00000130943.7,,,
ENSG00000161594.7,,,
ENSG00000204136.10,,,
ENSG00000205534.6,,,
ENSG00000226194.5,,,
ENSG00000229951.5,,,
ENSG00000232684.1,,,
ENSG00000234373.1,,,
ENSG00000238110.1,,,
ENSG00000251169.2,,,
ENSG00000260123.2,,,
ENSG00000264235.6,,,
ENSG00000268536.1,,,
ENSG00000275454.1,,,
ENSG00000277959.1,,,
ENSG00000287797.1,,,
ENSG00000196420.7,,,
ENSG00000122224.18,,,
ENSG00000136535.15,,,
ENSG00000179059.10,,,
ENSG00000179071.5,,,
ENSG00000180438.15,,,
ENSG00000188316.15,,,
ENSG00000196172.9,,,
ENSG00000212283.1,,,
ENSG00000223722.3,,,
ENSG00000232611.1,,,
ENSG00000237276.8,,,
ENSG00000241690.3,,,
ENSG00000255364.1,,,
ENSG00000258413.2,,,
ENSG00000258682.1,,,
ENSG00000267052.3,,,
ENSG00000286234.1,,,
ENSG00000286405.1,,,
ENSG00000286788.1,,,
ENSG00000286928.1,,,
ENSG00000227128.5,,,
ENSG00000279333.1,,,
ENSG00000090534.20,,,
ENSG00000183154.1,,,
ENSG00000204622.11,,,
ENSG00000235001.3,,,
ENSG00000266933.2,,,
ENSG00000271857.1,,,
